Fecha,Numero_horas_con_deambulacion,Numero_horas_estacionarias,Total_hrs_monitorizadas,Hrs_sin_registro,min_totales_en_movimiento,Total_min_de_ejercicio_diario,distancia_caminada_en_km,Numero_pasos_por_dia,FCr_promedio_diario,Gasto_calorico_activo,HRV_SDNN,FC_al_caminar_promedio_diario
2024-07-19,14.0,0.0,14.0,10.0,142.0,94.0,5.51821836,7112.0,49.0,1056.053,67.0273,85.0
2024-07-20,15.0,1.0,16.0,8.0,119.0,17.0,5.59613477,5727.0,40.0,1528.66,61.066374999999994,78.0
2024-07-21,14.0,2.0,16.0,8.0,82.0,10.0,2.387441042,3155.0,49.0,1101.012,51.5687,88.5
2024-07-22,11.0,1.0,12.0,12.0,151.0,98.0,5.5461386,7204.0,52.0,397.411,53.541566666666675,85.0
2024-07-23,15.0,2.0,17.0,7.0,202.0,106.0,6.93014716,8819.0,48.0,1255.504,36.488925,88.0
2024-07-24,17.0,1.0,18.0,6.0,225.0,133.7,7.1475493100000005,9254.0,47.0,547.851,55.5903,85.0
2024-07-25,18.0,0.0,18.0,6.0,54.0,91.0,6.115119372,7941.0,48.0,1243.682,31.429164499999995,86.5
2024-07-26,15.0,1.0,16.0,8.0,163.0,74.0,4.976772664,6332.0,50.0,1346.6779999999999,35.39044,84.0
2024-07-27,13.0,0.0,13.0,11.0,223.0,22.0,6.07612393,8050.0,53.0,1111.702,51.236999999999995,84.0
2024-07-28,11.0,1.0,12.0,12.0,136.0,70.0,4.516096001,5857.0,55.0,315.234,41.104075,89.0
2024-07-29,10.0,4.0,14.0,10.0,126.0,89.0,4.12710533,5397.0,43.0,368.276,54.91436,89.0
2024-07-30,15.0,8.0,23.0,1.0,121.0,20.0,5.583475508,7547.0,40.0,518.154,69.39014,85.5
2024-07-31,12.0,1.0,13.0,11.0,209.0,124.0,6.76699403,8836.0,44.0,1389.065,44.120125,86.0
2024-08-01,16.0,1.0,17.0,7.0,182.0,109.0,6.238383605,8202.0,47.0,1492.466,48.866214285714285,72.0
2024-08-02,14.0,4.0,18.0,6.0,150.0,82.0,7.417444500999999,8233.0,48.0,1146.928,57.95818571428571,79.0
2024-08-03,5.0,0.0,5.0,19.0,42.0,3.0,1.665009262,2137.6,51.0,984.349,60.57986666666667,73.0
2024-08-04,10.0,1.0,11.0,13.0,53.0,8.0,2.172156552,2827.0,44.0,731.936,72.82816,71.0
2024-08-05,8.0,2.0,10.0,14.0,128.0,94.0,4.622468002,5866.0,51.0,300.78000000000003,58.765625,107.0
2024-08-06,12.0,3.0,15.0,9.0,143.0,88.0,4.949351571,6369.0,53.0,392.689,52.6329,79.0
2024-08-07,15.0,2.0,17.0,7.0,172.0,88.0,4.979682042,6632.0,46.0,1518.97,56.55766666666667,86.0
2024-08-08,13.0,3.0,16.0,8.0,154.0,92.0,6.042659562,7835.0,46.0,1649.601,50.26117142857144,81.5
2024-08-09,17.0,1.0,18.0,6.0,155.0,83.0,6.49495455,8394.0,47.0,1428.229,55.99087777777778,90.5
2024-08-10,8.0,2.0,10.0,14.0,61.0,2.0,2.652660632,3443.0,43.0,1106.471,62.345299999999995,73.0
2024-08-11,8.0,2.0,10.0,14.0,109.0,37.0,5.8054495600000005,6390.0,50.0,1078.775,48.56924,81.5
2024-08-12,13.0,1.0,14.0,10.0,141.0,93.0,4.966845402,6472.0,54.0,384.414,46.413618,117.25
2024-08-13,14.0,1.0,15.0,9.0,144.0,101.0,4.54029664,6012.0,40.3,433.383,60.727533333333334,75.0
2024-08-14,15.0,3.0,18.0,6.0,123.0,60.0,4.80246768,6237.0,46.0,516.179,78.0252125,80.0
2024-08-15,17.0,1.0,18.0,6.0,168.0,65.0,6.826263071,8744.8,42.0,623.345,81.65885,80.0
2024-08-16,12.0,3.0,15.0,9.0,38.0,3.0,1.98250962,2607.0,51.0,375.781,65.79427777777778,86.0
2024-08-17,8.0,0.0,8.0,16.0,65.0,13.0,2.25285398,2810.0,45.0,253.67839999999998,79.975425,74.0
2024-08-18,9.0,2.0,11.0,13.0,69.0,3.0,3.9440764500000003,2412.0,49.0,3430.866499999998,77.21615,80.0
2024-08-19,13.0,0.0,13.0,11.0,174.0,116.0,5.3285535920000004,6905.0,42.0,413.584,83.5928,71.25
2024-08-20,14.0,2.0,16.0,8.0,170.0,118.0,6.1404991,8065.0,41.0,462.922,69.03786,75.5
2024-08-21,14.0,2.0,16.0,8.0,133.0,89.0,5.02159851,7219.0,42.0,1512.368,87.043405,77.75
2024-08-22,17.0,1.0,18.0,6.0,178.0,73.0,4.627956012,5938.0,42.0,1164.932,82.8056,105.5
2024-08-23,12.0,4.0,16.0,8.0,106.0,81.0,4.02729555,5186.0,46.0,1072.634,57.9212,79.0
2024-08-24,11.0,0.0,11.0,13.0,133.0,62.0,5.382503764,6762.0,49.0,933.969,54.41505,78.0
2024-08-25,7.0,0.0,7.0,17.0,60.0,1.3,2.099301043,2756.0,48.0,993.496,86.0843,76.0
2024-08-26,12.0,1.0,13.0,11.0,111.0,84.0,2.84542432,3749.0,47.0,288.033,74.54424,79.0
2024-08-27,17.0,0.0,17.0,7.0,169.0,122.19999999999999,6.64017247,8497.0,47.0,464.456,80.06056666666667,73.5
2024-08-28,16.0,0.0,16.0,8.0,146.0,90.0,5.605765932,7326.0,44.0,1409.825,72.053175,70.0
2024-08-29,16.0,2.0,18.0,6.0,158.0,78.0,4.59280769,5905.0,43.0,1359.001,72.2281125,86.0
2024-08-30,5.0,1.0,6.0,18.0,80.0,75.0,2.91375934,3617.0,61.69999999999999,1340.894,55.25319999999999,104.0
2024-08-31,9.0,1.0,10.0,14.0,80.0,81.0,3.00119815,3786.0,44.0,771.763,70.9702,74.0
2024-09-01,10.0,2.0,12.0,12.0,113.0,5.0,2.21497848,2940.0,42.0,1091.472,60.6567,78.0
2024-09-02,10.0,1.0,11.0,13.0,130.0,104.0,5.20120796,6687.0,45.8598,334.626,60.00585,60.0
2024-09-03,17.0,0.0,17.0,7.0,180.0,144.75000000000003,5.48502261,7142.0,46.0,492.699,59.5616,83.0
2024-09-04,15.0,2.0,17.0,7.0,158.0,119.0,6.326642312,8290.0,43.0,1159.845,73.89593333333333,80.5
2024-09-05,15.0,4.0,19.0,5.0,191.0,73.0,9.595775412,6956.0,49.0,2410.5035900000007,62.92065,90.0
2024-09-06,12.0,1.0,13.0,11.0,80.0,72.0,2.440687702,3225.0,42.0,748.9929999999999,62.792899999999996,80.5
2024-09-07,9.0,0.0,9.0,15.0,145.0,6.0,2.43504507,3309.0,52.0,360.148,71.00460000000001,79.5
2024-09-08,7.0,1.0,8.0,16.0,68.0,7.0,1.42198994,1796.0,47.0,819.443,61.7595,88.0
2024-09-09,12.0,1.0,13.0,11.0,155.0,89.0,4.04024795,5186.0,40.29,349.654,82.71604,66.0
2024-09-10,10.0,3.0,13.0,11.0,88.0,62.0,3.2499329120000002,4248.0,47.0,321.299,49.76524285714286,68.0
2024-09-11,15.0,2.0,17.0,7.0,129.0,90.0,4.927527372,6387.0,43.0,1266.175,53.4711375,82.0
2024-09-12,15.0,1.0,16.0,8.0,146.0,79.0,5.1357433,6670.0,43.0,1171.809,57.17126666666667,92.0
2024-09-13,13.0,4.0,17.0,7.0,127.0,82.0,4.521414812,5751.0,46.0,1651.706,68.21995,90.5
2024-09-14,9.0,2.0,11.0,13.0,103.0,5.0,3.07364136,4016.0,52.0,977.536,53.945166666666665,85.5
2024-09-15,7.0,0.0,7.0,17.0,59.0,10.0,2.52894531,3435.0,52.0,909.346,52.75305,78.5
2024-09-16,9.0,0.0,9.0,15.0,97.0,81.0,3.93624897,4800.0,52.0,209.24193,62.301775,102.0
2024-09-17,12.0,1.0,13.0,11.0,152.0,100.0,5.6094066499999995,7200.0,47.0,434.399,57.58827142857143,72.0
2024-09-18,16.0,0.0,16.0,8.0,173.0,113.0,5.5585175399999995,7314.0,42.0,1302.19,72.21711666666667,69.0
2024-09-19,15.0,2.0,17.0,7.0,110.0,99.0,4.58102539,6045.0,41.0,1101.04,82.6777,89.0
2024-09-20,15.0,3.0,18.0,6.0,127.0,74.0,5.293943312,6885.0,48.0,1438.608,63.2442625,78.0
2024-09-21,9.0,1.0,10.0,14.0,153.0,16.0,4.124585993,5320.0,46.0,880.637,53.510760000000005,83.0
2024-09-22,7.0,1.0,8.0,16.0,31.0,5.0,1.0271137698000001,1323.85,48.0,682.372,63.69486666666668,84.0
2024-09-23,13.0,1.0,14.0,10.0,139.0,88.0,5.49047233,7161.0,44.0,405.529,69.530775,73.0
2024-09-24,14.0,0.0,14.0,10.0,127.0,89.0,5.46299142,7100.0,43.0,529.886,74.90001666666667,71.0
2024-09-25,18.0,0.0,18.0,6.0,183.0,114.0,5.2978749800000005,6911.0,42.0,1380.582,76.81816666666667,66.0
2024-09-26,16.0,2.0,18.0,6.0,207.0,75.0,6.5873219,8247.0,46.0,1481.478,59.806866666666664,86.5
2024-09-27,13.0,1.0,14.0,10.0,336.0,127.0,10.296128202510001,12174.410000000005,54.84,760.407,36.58555342857143,96.0
2024-09-28,17.0,0.0,17.0,7.0,219.0,4.0,4.49677158,5901.0,52.0,666.303,68.23034444444444,83.0
2024-09-29,8.0,2.0,10.0,14.0,67.0,2.58,2.0022601,2629.0,48.0,211.597,70.3991,83.75
2024-09-30,9.0,2.0,11.0,13.0,131.0,99.0,5.36488312,7004.0,45.0,272.63,62.680825,95.0
2024-10-01,12.0,1.0,13.0,11.0,138.0,91.0,5.40610266,6905.0,47.0,346.25,65.28965,87.5
2024-10-02,15.0,0.0,15.0,9.0,126.0,99.0,3.5324927600000002,4574.0,47.0,1204.149,51.037549999999996,77.0
2024-10-03,11.0,4.0,15.0,9.0,144.0,80.0,4.84772449,6361.0,45.0,1342.513,63.0755,76.0
2024-10-04,13.0,2.0,15.0,9.0,136.0,78.0,4.472082692,5730.0,42.0,385.892,93.81988,82.0
2024-10-05,10.0,2.0,12.0,12.0,54.0,2.6,2.029838672,2562.0,45.0,986.186,63.33278,82.875
2024-10-06,11.0,6.0,17.0,7.0,116.0,35.0,6.1216843999999995,7411.0,49.0,1431.985,51.2206625,96.0
2024-10-07,11.0,3.0,14.0,10.0,135.0,112.0,4.942236262,6444.0,45.0,837.845,46.91486666666666,82.5
2024-10-08,13.0,2.0,15.0,9.0,156.0,92.0,4.7521916,6294.0,43.0,441.034,75.3678,71.0
2024-10-09,17.0,0.0,17.0,7.0,192.0,106.0,6.716930246,8799.0,47.0,1742.238,85.71272857142857,72.5
2024-10-10,15.0,3.0,18.0,6.0,191.0,81.0,6.25985732,8212.0,48.0,2458.2895999999996,49.00088571428572,83.5
2024-10-11,13.0,5.0,18.0,6.0,109.0,61.0,4.13804731,5364.0,48.0,455.55899999999997,42.86602857142857,73.0
2024-10-12,9.0,0.0,9.0,15.0,95.0,4.0,3.96679087,3204.0,45.0,1119.651,74.0469,67.0
2024-10-13,12.0,1.0,13.0,11.0,171.0,38.0,7.5205896648,9183.3,53.0,1264.845,68.138675,132.0
2024-10-14,9.0,3.0,12.0,12.0,129.0,92.0,4.609973301,6032.0,45.0,300.347,82.524175,76.0
2024-10-15,12.0,2.0,14.0,10.0,129.0,97.0,5.13293872,6623.0,40.0,479.134,58.96166000000001,74.0
2024-10-16,16.0,0.0,16.0,8.0,144.0,107.0,4.820163057,6292.0,41.0,2065.302,57.97225,71.5
2024-10-17,15.0,2.0,17.0,7.0,172.0,106.0,5.5344773400000005,7313.0,45.0,1919.958,68.4154,75.5
2024-10-18,13.0,4.0,17.0,7.0,120.0,82.0,4.47417919,5822.0,44.0,1788.118,61.241350000000004,82.0
2024-10-19,6.0,0.0,6.0,18.0,46.0,5.0,1.97288284,2582.0,49.0,937.763,60.25896,72.5
2024-10-20,7.0,4.0,11.0,13.0,25.0,5.0,1.441210111,1863.4,42.0,976.103,66.74177999999999,89.0
2024-10-21,13.0,1.0,14.0,10.0,144.0,110.0,5.3262984,6978.0,40.0,1027.184,98.28291899999999,63.5
2024-10-22,13.0,2.0,15.0,9.0,172.0,106.0,5.49787663,7233.0,41.0,1266.3020000000001,71.430125,74.0
2024-10-23,14.0,2.0,16.0,8.0,154.0,98.0,4.32639709,5653.0,43.0,2200.768,65.95224,83.5
2024-10-24,17.0,1.0,18.0,6.0,136.0,71.0,4.925451872,6350.0,46.0,1661.374,60.85991428571429,73.0
2024-10-25,8.0,3.0,11.0,13.0,119.0,78.0,3.87280567,5001.0,51.8904,1528.463,68.294175,76.5
2024-10-26,10.0,0.0,10.0,14.0,80.0,4.0,3.06433652,4080.0,49.0,627.625,74.9008,69.0
2024-10-27,10.0,2.0,12.0,12.0,68.0,14.0,3.20580505,4134.0,48.0,298.8966,41.467846071428575,98.0
2024-10-28,11.0,1.0,12.0,12.0,137.0,98.0,4.801214482,6263.0,45.0,1045.246,43.9547,74.0
2024-10-29,16.0,2.0,18.0,6.0,112.0,75.0,4.201528894,5497.0,44.0,961.421,49.39171428571428,90.0
2024-10-30,15.0,1.0,16.0,8.0,160.0,120.39999999999999,4.232992264,5541.0,40.0,1413.557,82.73535,76.5
2024-10-31,18.0,1.0,19.0,5.0,172.0,97.0,6.461262216,8311.0,55.099999999999994,1151.635,61.98955,73.0
2024-11-01,5.0,1.0,6.0,18.0,62.0,48.0,2.96193166,3783.0,56.0,507.51,38.97176666666667,86.0
2024-11-02,13.0,0.0,13.0,11.0,278.0,63.0,11.059049080510004,12985.950000000003,62.970000000000006,908.755,38.57940883333333,113.5
2024-11-03,13.0,2.0,15.0,9.0,231.0,43.0,8.655003092,10186.0,50.0,4246.234490000003,55.8851,128.0
2024-11-04,12.0,1.0,13.0,11.0,119.0,108.0,4.68150803,6063.0,45.0,1023.097,59.3446,61.0
2024-11-05,16.0,1.0,17.0,7.0,142.0,101.0,4.335157927,5674.0,45.0,1306.391,74.40687142857142,71.0
2024-11-06,15.0,2.0,17.0,7.0,164.0,119.26,7.74726555,9403.0,43.0,1946.268,58.49877142857143,71.0
2024-11-07,15.0,2.0,17.0,7.0,203.0,105.0,5.0956423,6663.0,45.0,2052.161,86.64909999999999,88.0
2024-11-08,8.0,0.0,8.0,16.0,158.0,68.0,2.64825086,3433.0,58.0,1811.991,68.92195000000001,90.5
2024-11-09,9.0,0.0,9.0,15.0,69.0,4.87,2.387429451,3147.0,44.0,919.4,62.9482,75.0
2024-11-10,10.0,7.0,17.0,7.0,110.0,19.0,4.6857909300000005,6063.0,39.29,483.37497,73.80745,78.0
2024-11-11,15.0,2.0,17.0,7.0,192.0,106.0,6.0343833600000005,7686.0,40.0,1324.97,97.28427520000001,69.0
2024-11-12,16.0,0.0,16.0,8.0,156.0,99.0,4.65449205,6067.0,40.0,1296.64,66.82618333333333,77.0
2024-11-13,16.0,1.0,17.0,7.0,154.0,73.0,6.552012026,8540.0,46.0,1617.704,68.47077142857144,73.5
2024-11-14,6.0,1.0,7.0,17.0,82.0,7.0,1.3713411079,1841.6,55.0,955.335,57.080600000000004,83.5
2024-11-15,15.0,1.0,16.0,8.0,124.0,90.0,3.7706741200000002,4888.0,49.0,1553.693,53.93671111111111,90.0
2024-11-16,13.0,0.0,13.0,11.0,184.0,53.0,8.697269878,10042.0,49.0,1263.318,51.830999999999996,79.0
2024-11-17,11.0,6.0,17.0,7.0,79.0,23.0,3.45757292,4608.0,48.0,988.062,53.645075,97.0
2024-11-18,7.0,0.0,7.0,17.0,114.0,105.0,3.23505743,4151.0,48.0,1008.92,47.575,81.0
2024-11-19,12.0,1.0,13.0,11.0,123.0,83.0,3.91747818,5127.0,48.0,838.511,57.37088,86.5
2024-11-20,15.0,2.0,17.0,7.0,205.0,81.0,8.668224684,10966.0,43.0,2055.613,44.4743,104.0
2024-11-21,17.0,1.0,18.0,6.0,172.0,115.0,5.94505475,7734.0,46.0,1870.35,56.457499999999996,85.0
2024-11-22,16.0,0.0,16.0,8.0,144.0,87.0,5.25944018,6855.0,43.0,2176.287,59.28217142857143,81.0
2024-11-23,10.0,1.0,11.0,13.0,50.0,9.0,2.2856532,3077.0,45.0,930.109,65.4704,85.75
2024-11-24,11.0,6.0,17.0,7.0,192.0,43.0,6.43131152,7381.0,48.0,1021.813,66.89916000000001,79.75
2024-11-25,12.0,2.0,14.0,10.0,162.0,102.0,5.589605359411645,7417.0,40.0,1118.897,73.87535714285715,83.0
2024-11-26,11.0,2.0,13.0,11.0,134.0,87.0,4.608646242,5764.0,46.0,1622.183,69.16815,80.5
2024-11-27,15.0,0.0,15.0,9.0,180.0,112.0,8.30121729,10713.0,45.0,1916.901,71.72975,76.0
2024-11-28,17.0,1.0,18.0,6.0,175.0,82.0,6.022733823,7782.0,43.0,1073.321,78.76746666666666,76.0
2024-11-29,6.0,0.0,6.0,18.0,68.0,61.0,2.41290194,3107.0,54.0,1683.471,62.0552,78.5
2024-11-30,9.0,2.0,11.0,13.0,97.0,10.0,3.23237879,4136.0,46.0,1104.177,68.516175,77.0
2024-12-01,11.0,0.0,11.0,13.0,242.0,69.0,10.25825484,12051.0,53.3885,1218.598,49.759,96.0
2024-12-02,11.0,3.0,14.0,10.0,123.0,99.0,4.06610241,5188.0,47.0,1083.135,48.810366666666674,75.0
2024-12-03,10.0,2.0,12.0,12.0,149.0,93.0,4.8601121,6303.0,48.0,2125.633,56.241474999999994,92.0
2024-12-04,16.0,2.0,18.0,6.0,120.0,74.0,5.05992391,6604.0,46.0,927.364,65.54908571428572,77.0
2024-12-05,15.0,1.0,16.0,8.0,190.0,169.09999999999997,8.571964101,11123.0,40.3,2232.791,66.771,66.0
2024-12-06,14.0,1.0,15.0,9.0,145.0,93.0,4.76238482,6056.0,48.0,1509.308,62.746071428571426,93.0
2024-12-07,12.0,0.0,12.0,12.0,121.0,14.0,4.09484936,5236.0,49.0,932.281,61.79193333333333,86.0
2024-12-08,13.0,0.0,13.0,11.0,119.0,6.0,2.6225248199999998,3511.0,50.0,912.609,46.729285714285716,90.0
2024-12-09,14.0,0.0,14.0,10.0,127.0,83.0,3.85802662,4809.0,44.0,1014.948,73.52636666666666,101.0
2024-12-10,12.0,1.0,13.0,11.0,144.0,90.0,4.22389463,5463.0,47.0,1016.163,85.61254,71.5
2024-12-11,13.0,0.0,13.0,11.0,158.0,70.0,5.844991113,7543.0,48.0,1638.528,59.55955,86.0
2024-12-12,13.0,3.0,16.0,8.0,183.0,115.0,6.37094735,8346.0,41.0,1297.307,68.93707142857143,75.0
2024-12-13,16.0,2.0,18.0,6.0,211.0,111.0,7.7161347099999995,9849.0,46.0,2438.9424,60.8184,92.0
2024-12-14,14.0,0.0,14.0,10.0,156.0,20.0,4.71142301,6134.0,50.0,888.739,58.54765,86.0
2024-12-15,13.0,2.0,15.0,9.0,339.0,86.0,14.594014863699995,16840.399999999994,57.0,1101.095,36.98881666666667,105.5
2024-12-16,8.0,1.0,9.0,15.0,135.0,105.0,5.04954198,6471.0,48.0,977.923,51.8485,71.5
2024-12-17,12.0,3.0,15.0,9.0,144.0,105.0,5.84616881,7663.0,44.0,2229.491,39.992866666666664,79.5
2024-12-18,15.0,1.0,16.0,8.0,164.0,91.0,6.961368086,9208.0,45.0,1114.272,93.00001449999999,94.0
2024-12-19,15.0,3.0,18.0,6.0,146.0,96.0,6.29225641,8181.0,42.0,1867.441,70.91974,70.0
2024-12-20,7.0,0.0,7.0,17.0,167.0,76.0,3.20994934,3505.0,55.0,1248.889,68.6056,79.5
2024-12-21,6.0,0.0,6.0,18.0,50.0,1.3,0.9107757536000001,1185.8,61.199999999999996,784.3,54.1627,105.0
2024-12-22,13.0,4.0,17.0,7.0,100.0,9.0,3.48485061,4555.0,48.0,1353.66,42.02396666666667,80.0
2024-12-23,10.0,2.0,12.0,12.0,127.0,99.0,4.528564152,5811.0,50.0,885.492,75.77856666666666,85.0
2024-12-24,11.0,1.0,12.0,12.0,183.0,100.0,5.58362863,7197.0,47.0,1051.727,79.11596666666667,75.0
2024-12-25,14.0,2.0,16.0,8.0,83.0,5.0,2.50587668,3254.0,44.0,1249.609,62.33217499999999,67.0
2024-12-26,12.0,2.0,14.0,10.0,153.0,108.0,4.895272583,6338.0,42.0,1143.06,58.6259,72.0
2024-12-27,13.0,0.0,13.0,11.0,191.0,125.0,6.04008243,7713.0,41.0,1119.819,49.81156666666667,67.0
2024-12-28,7.0,4.0,11.0,13.0,84.0,4.0,4.031279522,5203.0,47.0,405.142,60.080099999999995,62.0
2024-12-29,7.0,0.0,7.0,17.0,28.0,2.0,1.185742692,1435.0,46.0,256.5565,75.03535,66.0
2024-12-30,7.0,0.0,7.0,17.0,139.0,93.0,3.9011475,4952.0,53.0,927.294,51.98036666666667,81.0
2024-12-31,11.0,1.0,12.0,12.0,157.0,104.0,4.70971746,6025.0,54.2759,972.082,82.02629999999999,93.75
2025-01-01,10.0,0.0,10.0,14.0,77.0,9.0,2.07742482,2701.0,50.0,271.257,61.1238,81.0
2025-01-02,14.0,0.0,14.0,10.0,239.0,152.0,7.42731386,9771.0,47.0,1478.335,65.671125,77.0
2025-01-03,11.0,0.0,11.0,13.0,187.0,122.0,6.927949211,8854.0,49.0,1271.027,40.5119,83.0
2025-01-04,15.0,0.0,15.0,9.0,167.0,26.0,7.061051035359,7705.0,48.0,4865.953499999998,53.40115,75.0
2025-01-05,14.0,1.0,15.0,9.0,77.0,6.0,2.774002322,3578.0,49.0,2168.217,63.2874,78.0
2025-01-06,12.0,0.0,12.0,12.0,198.0,94.0,6.56442292,8495.0,50.0,1071.633,66.00833333333334,78.0
2025-01-07,16.0,0.0,16.0,8.0,214.0,148.0,8.6008761922,11001.599999999999,44.0,1405.121,55.89818333333333,77.0
2025-01-08,12.0,4.0,16.0,8.0,146.0,99.0,4.576325,5926.0,41.0,2252.856,68.19436666666667,89.0
2025-01-09,11.0,0.0,11.0,13.0,125.0,57.0,4.27170921,5489.0,47.0,743.865,55.286480000000005,98.0
2025-01-10,12.0,0.0,12.0,12.0,162.0,169.75000000000003,5.35919363,6885.0,50.0,1862.454,42.400574999999996,73.0
2025-01-11,7.0,0.0,7.0,17.0,49.0,3.0,0.9213854,1184.0,54.099999999999994,1288.875,64.90655,81.0
2025-01-12,12.0,1.0,13.0,11.0,106.0,27.0,1.8821547299999999,2468.0,45.0,408.724,75.17429999999999,87.0
2025-01-13,12.0,2.0,14.0,10.0,136.0,87.0,4.44929667,5623.0,40.3,924.775,92.09170166666665,75.0
2025-01-14,11.0,4.0,15.0,9.0,196.0,131.0,6.82150295,8503.0,47.0,1473.904,45.67694,94.0
2025-01-15,14.0,3.0,17.0,7.0,169.0,94.0,5.319528032,7036.0,46.0,1891.23,65.4892,74.0
2025-01-16,14.0,2.0,16.0,8.0,157.0,90.0,6.55419192,8507.0,46.0,2777.542,67.86051666666667,102.0
2025-01-17,15.0,3.0,18.0,6.0,130.0,36.0,6.62330329,8682.0,49.0,627.96,52.485825,74.0
2025-01-18,12.0,0.0,12.0,12.0,156.0,78.0,3.019177073,3911.0,50.0,1521.034,62.371674999999996,99.0
2025-01-19,2.0,0.0,2.0,22.0,3.0,85.0,0.423914377,538.5999999999999,52.0,455.486,56.1067,76.0
2025-01-20,6.0,2.0,8.0,16.0,136.0,113.0,4.64247204,5635.0,49.0,1013.41,71.83569999999999,82.5
2025-01-21,17.0,0.0,17.0,7.0,198.0,125.0,6.35725877,8378.0,43.0,1639.152,73.88188333333333,94.5
2025-01-22,15.0,1.0,16.0,8.0,177.0,103.0,7.577958474,9740.0,47.0,1735.23,69.38655,81.0
2025-01-23,16.0,2.0,18.0,6.0,194.0,103.0,7.5545373,9647.0,44.0,1764.908,65.32254999999999,90.0
2025-01-24,10.0,2.0,12.0,12.0,137.0,115.0,4.26972035,5454.0,41.0,2223.047,60.5908,89.0
2025-01-25,10.0,0.0,10.0,14.0,78.0,2.0,2.163676302,2819.0,43.0,261.1427,62.94744000000001,73.5
2025-01-26,13.0,0.0,13.0,11.0,51.0,2.0,1.45782882,1929.0,47.0,1066.147,47.6115,89.0
2025-01-27,5.0,0.0,5.0,19.0,109.0,91.0,3.7506021,4824.0,46.0,902.027,40.166485,97.0
2025-01-28,16.0,2.0,18.0,6.0,192.0,139.0,6.335195263,8270.0,46.0,1681.667,55.22597142857143,89.0
2025-01-29,15.0,2.0,17.0,7.0,168.0,94.0,7.066117162,9074.0,46.0,1959.4,43.625275,80.5
2025-01-30,15.0,2.0,17.0,7.0,153.0,112.0,5.18642224,6795.0,47.0,2038.442,72.63972,92.0
2025-01-31,12.0,2.0,14.0,10.0,122.0,83.0,3.65753125,4757.0,48.0,1938.929,54.213499999999996,66.5
2025-02-01,7.0,0.0,7.0,17.0,56.0,3.0,2.15102796,2789.0,54.0,746.949,36.03423333333333,76.0
2025-02-02,3.0,2.0,5.0,19.0,6.0,3.0,0.8661064936,1100.3,62.40000000000009,704.722,50.5316,108.0
2025-02-03,10.0,2.0,12.0,12.0,130.0,73.0,3.80778163,4881.0,58.0,991.075,43.86123333333334,102.0
2025-02-04,12.0,1.0,13.0,11.0,210.0,130.0,5.25605799,6773.0,48.0,2367.248,37.8596,91.0
2025-02-05,14.0,1.0,15.0,9.0,167.0,102.0,7.211506315,9115.0,47.0,1297.493,43.9232,89.0
2025-02-06,15.0,3.0,18.0,6.0,204.0,102.0,7.16064082,9297.0,50.0,2243.305,47.5006,82.0
2025-02-07,10.0,5.0,15.0,9.0,108.0,98.0,3.471048612,4461.0,46.0,2445.3233100000043,50.76166666666666,102.0
2025-02-08,5.0,0.0,5.0,19.0,111.0,91.0,4.52683165,5911.0,51.0,911.206,51.68235,69.0
2025-02-09,3.0,1.0,4.0,20.0,63.0,47.0,2.25610506,2944.0,52.0,854.07,45.5561,67.0
2025-02-10,9.0,0.0,9.0,15.0,108.0,110.0,3.37306455,4171.0,49.0,1046.552,83.19696666666667,89.0
2025-02-11,6.0,0.0,6.0,18.0,29.0,11.0,1.430807772,1869.0,45.0,764.881,41.6483,103.0
2025-02-12,10.0,2.0,12.0,12.0,69.0,28.0,5.56401599301095,6158.0,40.0,589.209,84.49168571428571,79.0
2025-02-13,14.0,3.0,17.0,7.0,225.0,126.0,9.00149516,11750.0,40.0,1979.907,72.6626,98.0
2025-02-17,14.0,1.0,16.0,8.0,149.0,85.0,5.55619671,7056.0,46.0,184.08957,49.016099999999994,88.5
2028-02-11,14.0,1.0,16.0,8.0,149.0,85.0,5.55619671,7056.0,48.0,184.08957,47.5006,79.0
